-9.869228120448825248e-01
7.140145701124873234e+00
-3.174289425344729132e+00
1.279683109416453668e+01
1.309355611915583495e+01
-2.974342976021759455e+00
2.791859340478129781e+00
5.047992854411527119e+00
-7.761022441043301967e+00
